NOGA,NOGA2,NOGA1,NOGAfull,NOGAtxt,CH_AS2011,CH_AS2016,CH_AS2021,CH_BE2011,CH_BE2016,CH_BE2021,BS_AS2011,BS_AS2016,BS_AS2021,BS_BE2011,BS_BE2016,BS_BE2021,BS_BE2021num,dCH_AS,dpCH_AS,dBS_AS,dpBS_AS,ddCHBS_AS,dCH_BE,dpCH_BE,dBS_BE,dpBS_BE,ddCHBS_BE,WgroupCH,Wgroup,Sektor,Sektortext,WIDLnum,WIDLtxt,Abteilungnum,Abteilungtxt,AbteiteilungPlusnum,AbteilungPlustxt,I_G_Handelnum,I_G_Handeltxt,I_H_Verkehrnum,I_H_Verkehrtxt,I_K_Finanznum,I_K_Finanztxt,I_M_WissTechnum,I_M_WissTechtxt,I_OP_VerwaltungBildungnum,I_OP_VerwaltungBildungtxt,I_Q_Gesundheitnum,I_Q_Gesundheittxt,I_Logistik(noPerson)num,I_Logistik(noPerson)txt,I_IKTnum,I_IKTtxt,I_Kreislaufwirtschaftnum,I_Kreislaufwirtschafttxt,I3_IKTnum,I3_IKTtxt,I_LSnum,I_LStxt,I_Publikumsorientiertnum,I_Publikumsorientierttxt,I4_Publikumsorientiertnum,I4_Publikumsorientierttxt,I_Kreativwirtschaftnum,I_Kreativwirtschafttxt,I13_Kreativwirtschaft,I13_Kreativwirtschaft,I3_WIDLnum,I3_WIDLtxt
321100,32,3,321100 Herstellung von Münzen,Herstellung von Münzen,12,9,10,159,98,68,1-3,1-3,1-3,7,15,8,8,-2,-0.166666667,0,0,0.166666667,-91,-0.572327044,1,0.142857143,0.715184187,1,4,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
321201,32,3,321201 Bearbeitung von Edel- und Schmucksteinen,Bearbeitung von Edel- und Schmucksteinen,112,96,76,801,704,637,1-3,1-3,1-3,1-3,1-3,1-3,2,-36,-0.321428571,0,0,0.321428571,-164,-0.20474407,0,0,0.20474407,1,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,11,Kunsthandwerk,0,Keine Dienstleistung
321202,32,3,"321202 Herstellung von Schmuck, Gold- und Silberschmiedwaren a. n. g. (ohne Fantasieschmuck)","Herstellung von Schmuck, Gold- und Silberschmiedwaren a. n. g. (ohne Fantasieschmuck)",1017,1032,993,3190,3205,3386,41,46,46,90,98,90,90,-24,-0.02359882,5,0.12195122,0.14555004,196,0.061442006,0,0,-0.061442006,4,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,11,Kunsthandwerk,0,Keine Dienstleistung
321300,32,3,321300 Herstellung von Fantasieschmuck,Herstellung von Fantasieschmuck,101,149,195,206,242,333,4,4,1-3,4,4,1-3,2,94,0.930693069,-2,-0.5,-1.430693069,127,0.616504854,-2,-0.5,-1.116504854,5,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
322000,32,3,322000 Herstellung von Musikinstrumenten,Herstellung von Musikinstrumenten,245,267,245,669,668,588,15,18,18,31,32,33,33,0,0,3,0.2,0.2,-81,-0.121076233,2,0.064516129,0.185592362,2,4,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,1,Musikwirtschaft,0,Keine Dienstleistung
323000,32,3,323000 Herstellung von Sportgeräten,Herstellung von Sportgeräten,90,95,114,641,713,963,0,0,1-3,0,0,1-3,2,24,0.266666667,2,0,-0.266666667,322,0.502340094,2,0,-0.502340094,5,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
324000,32,3,324000 Herstellung von Spielwaren,Herstellung von Spielwaren,104,98,122,317,298,342,1-3,1-3,1-3,5,1-3,4,4,18,0.173076923,0,0,-0.173076923,25,0.078864353,-1,-0.2,-0.278864353,4,2,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
325001,32,3,325001 Herstellung von medizinischen und zahnmedizinischen Apparaten und Materialien,Herstellung von medizinischen und zahnmedizinischen Apparaten und Materialien,182,225,276,8117,8669,9193,1-3,1-3,6,12,13,37,37,94,0.516483516,4,2,1.483516484,1076,0.132561291,25,2.083333333,1.950772042,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Life Sciences,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
325002,32,3,325002 Herstellung von orthopädischen und prothetischen Erzeugnissen,Herstellung von orthopädischen und prothetischen Erzeugnissen,256,274,282,3262,3810,3966,14,14,13,125,121,121,121,26,0.1015625,-1,-0.071428571,-0.172991071,704,0.215818516,-4,-0.032,-0.247818516,5,2,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Life Sciences,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
325003,32,3,325003 Zahntechnische Laboratorien,Zahntechnische Laboratorien,1193,1130,970,4259,4015,4203,41,38,29,725,627,772,772,-223,-0.186923722,-12,-0.292682927,-0.105759205,-56,-0.013148626,47,0.064827586,0.077976213,3,4,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Life Sciences,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
325004,32,3,325004 Herstellung von Brillen,Herstellung von Brillen,48,41,41,806,826,868,1-3,1-3,1-3,175,201,223,223,-7,-0.145833333,0,0,0.145833333,62,0.076923077,48,0.274285714,0.197362637,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
329900,32,3,329900 Herstellung von sonstigen Erzeugnissen a. n. g.,Herstellung von sonstigen Erzeugnissen a. n. g.,316,377,426,2556,2411,2480,18,15,16,40,36,29,29,110,0.348101266,-2,-0.111111111,-0.459212377,-76,-0.029733959,-11,-0.275,-0.245266041,3,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
331100,33,3,331100 Reparatur von Metallerzeugnissen,Reparatur von Metallerzeugnissen,146,129,105,996,685,587,1-3,1-3,1-3,1-3,1-3,1-3,2,-41,-0.280821918,0,0,0.280821918,-409,-0.41064257,0,0,0.41064257,1,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
331200,33,3,331200 Reparatur von Maschinen,Reparatur von Maschinen,1496,1604,1675,6417,7013,7833,6,4,5,26,25,64,64,179,0.119652406,-1,-0.166666667,-0.286319073,1416,0.220663862,38,1.461538462,1.2408746,5,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
331300,33,3,331300 Reparatur von elektronischen und optischen Geräten,Reparatur von elektronischen und optischen Geräten,137,126,121,1038,978,860,5,1-3,1-3,12,5,5,5,-16,-0.116788321,-3,-0.6,-0.483211679,-178,-0.171483622,-7,-0.583333333,-0.411849711,2,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
331400,33,3,331400 Reparatur von elektrischen Ausrüstungen,Reparatur von elektrischen Ausrüstungen,119,129,126,650,710,667,1-3,1-3,1-3,15,1-3,8,8,7,0.058823529,0,0,-0.058823529,17,0.026153846,-7,-0.466666667,-0.492820513,3,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
331500,33,3,"331500 Reparatur und Instandhaltung von Schiffen, Booten und Yachten","Reparatur und Instandhaltung von Schiffen, Booten und Yachten",221,226,237,791,789,878,0,1-3,1-3,0,1-3,1-3,2,16,0.07239819,2,0,-0.07239819,87,0.109987358,2,0,-0.109987358,4,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
331600,33,3,331600 Reparatur und Instandhaltung von Luft- und Raumfahrzeugen,Reparatur und Instandhaltung von Luft- und Raumfahrzeugen,80,84,101,5931,4924,5304,1-3,1-3,1-3,1917,1297,998,998,21,0.2625,0,0,-0.2625,-627,-0.105715731,-919,-0.479394888,-0.373679157,2,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
331900,33,3,331900 Reparatur von sonstigen Ausrüstungen,Reparatur von sonstigen Ausrüstungen,52,67,75,208,197,240,1-3,1-3,1-3,1-3,5,1-3,2,23,0.442307692,0,0,-0.442307692,32,0.153846154,0,0,-0.153846154,4,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
332000,33,3,332000 Installation von Maschinen und Ausrüstungen a. n. g.,Installation von Maschinen und Ausrüstungen a. n. g.,309,308,285,2316,2118,2117,1-3,1-3,1-3,7,14,22,22,-24,-0.077669903,0,0,0.077669903,-199,-0.085924007,15,2.142857143,2.22878115,2,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
351100,35,3,351100 Elektrizitätserzeugung,Elektrizitätserzeugung,493,565,541,11380,10767,10769,1-3,1-3,1-3,5,1-3,5,5,48,0.097363083,0,0,-0.097363083,-611,-0.053690685,0,0,0.053690685,2,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,D,ENERGIEVERSORGUNG,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
351300,35,3,351300 Elektrizitätsverteilung,Elektrizitätsverteilung,291,271,267,11046,11661,12585,1-3,1-3,1-3,466,568,592,592,-24,-0.082474227,0,0,0.082474227,1539,0.139326453,126,0.270386266,0.131059813,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,D,ENERGIEVERSORGUNG,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
352200,35,3,352200 Gasverteilung durch Rohrleitungen,Gasverteilung durch Rohrleitungen,18,21,20,974,1045,1076,1-3,1-3,1-3,305,285,342,342,2,0.111111111,0,0,-0.111111111,102,0.104722793,37,0.121311475,0.016588683,4,4,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,D,ENERGIEVERSORGUNG,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
353000,35,3,353000 Wärme- und Kälteversorgung,Wärme- und Kälteversorgung,49,80,90,867,912,862,1-3,1-3,1-3,51,52,8,8,41,0.836734694,0,0,-0.836734694,-5,-0.005767013,-43,-0.843137255,-0.837370242,3,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,D,ENERGIEVERSORGUNG,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
370000,37,3,370000 Abwasserentsorgung,Abwasserentsorgung,608,621,657,4146,4752,5476,4,1-3,1-3,11,18,11,11,49,0.080592105,-2,-0.5,-0.580592105,1330,0.320791124,0,0,-0.320791124,5,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,E,WASSERVERSORGUNG; ABWASSER- UND ABFALLENTSORGUNG UND BESEITIGUNG VON UMWELTVERSCHMUTZUNGEN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
381200,38,3,381200 Sammlung gefährlicher Abfälle,Sammlung gefährlicher Abfälle,10,11,10,188,202,203,0,1-3,1-3,0,14,12,12,0,0,2,0,0,15,0.079787234,12,0,-0.079787234,4,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,E,WASSERVERSORGUNG; ABWASSER- UND ABFALLENTSORGUNG UND BESEITIGUNG VON UMWELTVERSCHMUTZUNGEN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
382100,38,3,382100 Behandlung und Beseitigung nicht gefährlicher Abfälle,Behandlung und Beseitigung nicht gefährlicher Abfälle,236,264,292,2636,3174,3625,1-3,1-3,1-3,31,20,108,108,56,0.237288136,0,0,-0.237288136,989,0.375189681,77,2.483870968,2.108681286,5,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,E,WASSERVERSORGUNG; ABWASSER- UND ABFALLENTSORGUNG UND BESEITIGUNG VON UMWELTVERSCHMUTZUNGEN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
382200,38,3,382200 Behandlung und Beseitigung gefährlicher Abfälle,Behandlung und Beseitigung gefährlicher Abfälle,10,10,14,109,86,148,1-3,1-3,1-3,1-3,1-3,1-3,2,4,0.4,0,0,-0.4,39,0.357798165,0,0,-0.357798165,5,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,E,WASSERVERSORGUNG; ABWASSER- UND ABFALLENTSORGUNG UND BESEITIGUNG VON UMWELTVERSCHMUTZUNGEN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
383200,38,3,383200 Rückgewinnung sortierter Werkstoffe,Rückgewinnung sortierter Werkstoffe,351,366,379,4336,4347,4295,7,7,5,259,258,189,189,28,0.07977208,-2,-0.285714286,-0.365486365,-41,-0.00945572,-70,-0.27027027,-0.260814551,3,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,E,WASSERVERSORGUNG; ABWASSER- UND ABFALLENTSORGUNG UND BESEITIGUNG VON UMWELTVERSCHMUTZUNGEN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,1,Kreislaufwirtschaft,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
411000,41,4,411000 Entwicklung von Bauprojekten,Entwicklung von Bauprojekten,454,795,984,1361,2086,2892,7,11,21,11,23,48,48,530,1.167400881,14,2,0.832599119,1531,1.124908156,37,3.363636364,2.238728208,5,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,F,BAUGEWERBE/BAU,F,Baugewerbe,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
412001,41,4,412001 Allgemeiner Hochbau,Allgemeiner Hochbau,2194,2585,2914,20701,22103,22579,39,42,42,254,417,340,340,720,0.32816773,3,0.076923077,-0.251244653,1878,0.090720255,86,0.338582677,0.247862422,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,F,BAUGEWERBE/BAU,F,Baugewerbe,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
412003,41,4,412003 Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,3078,2899,2685,61680,58786,55076,28,30,26,1047,908,908,908,-393,-0.127680312,-2,-0.071428571,0.05625174,-6604,-0.107068742,-139,-0.132760267,-0.025691526,2,2,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,F,BAUGEWERBE/BAU,F,Baugewerbe,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
412004,41,4,412004 Unterhalt und Reparatur von Gebäuden,Unterhalt und Reparatur von Gebäuden,1763,2396,2855,5150,6711,8027,43,41,46,153,77,107,107,1092,0.619398752,3,0.069767442,-0.54963131,2877,0.558640777,-46,-0.300653595,-0.859294371,5,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,F,BAUGEWERBE/BAU,F,Baugewerbe,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
